target_user,tweet_type,create_date,total_tweet_count,total_user_count,positive_tweet_count,positive_user_count,negative_tweet_count,negative_user_count
TechCrunch,REPLY,2011-06-04,104,74,28,22,0,0
TechCrunch,REPLY,2011-06-05,41,31,17,13,0,0
TechCrunch,REPLY,2011-06-06,70,52,18,14,0,0
TechCrunch,REPLY,2011-06-07,161,105,40,27,0,0
TechCrunch,REPLY,2011-06-08,124,80,50,34,0,0
TechCrunch,REPLY,2011-06-09,118,67,39,22,0,0
TechCrunch,REPLY,2011-06-10,118,86,36,27,0,0
TechCrunch,REPLY,2011-06-11,78,47,28,18,0,0
TechCrunch,REPLY,2011-06-12,33,31,13,13,0,0
TechCrunch,REPLY,2011-06-13,60,37,13,13,0,0
TechCrunch,REPLY,2011-06-14,101,68,25,16,380,343
TechCrunch,REPLY,2011-06-15,111,68,42,27,0,0
TechCrunch,REPLY,2011-06-16,66,37,22,14,0,0
TechCrunch,REPLY,2011-06-17,70,45,23,17,64,63
TechCrunch,REPLY,2011-06-18,73,53,24,19,0,0
TechCrunch,REPLY,2011-06-19,41,34,13,10,0,0
TechCrunch,REPLY,2011-06-20,77,53,19,13,0,0
TechCrunch,REPLY,2011-06-21,97,61,28,20,0,0
TechCrunch,REPLY,2011-06-22,140,84,45,29,0,0
TechCrunch,REPLY,2011-06-23,100,66,32,23,0,0
TechCrunch,REPLY,2011-06-24,83,50,25,17,0,0
TechCrunch,REPLY,2011-06-25,69,40,31,16,0,0
TechCrunch,REPLY,2011-06-26,45,36,11,10,0,0
TechCrunch,REPLY,2011-06-27,74,53,15,12,0,0
TechCrunch,REPLY,2011-06-28,102,66,18,12,0,0
TechCrunch,REPLY,2011-06-29,110,71,35,21,0,0
TechCrunch,REPLY,2011-06-30,117,73,36,25,0,0
TechCrunch,REPLY,2011-07-01,112,69,28,21,268,248
TechCrunch,REPLY,2011-07-02,86,50,25,17,0,0
TechCrunch,REPLY,2011-07-03,48,35,16,15,0,0
TechCrunch,REPLY,2011-07-04,110,78,40,31,0,0
TechCrunch,REPLY,2011-07-05,74,50,16,15,0,0
TechCrunch,REPLY,2011-07-06,121,64,39,22,0,0
TechCrunch,REPLY,2011-07-07,192,127,69,52,0,0
TechCrunch,REPLY,2011-07-08,119,75,38,22,0,0
TechCrunch,RETWEET,2011-05-13,302,177,91,66,0,0
TechCrunch,RETWEET,2011-05-14,243,155,62,49,0,0
TechCrunch,RETWEET,2011-05-15,121,81,26,24,0,0
TechCrunch,RETWEET,2011-05-16,247,137,29,23,0,0
TechCrunch,RETWEET,2011-05-17,377,220,83,63,0,0
TechCrunch,RETWEET,2011-05-18,329,195,57,44,0,0
TechCrunch,RETWEET,2011-05-19,411,271,139,112,0,0
TechCrunch,RETWEET,2011-05-20,439,283,170,128,0,0
TechCrunch,RETWEET,2011-05-21,170,104,21,20,0,0
TechCrunch,RETWEET,2011-05-22,131,80,29,24,0,0
TechCrunch,RETWEET,2011-05-23,319,153,85,49,0,0
TechCrunch,RETWEET,2011-05-24,565,356,103,76,222,221
TechCrunch,RETWEET,2011-05-25,437,267,104,70,0,0
TechCrunch,RETWEET,2011-05-26,306,201,88,64,0,0
TechCrunch,RETWEET,2011-05-27,225,162,32,29,0,0
TechCrunch,RETWEET,2011-05-28,174,129,26,21,206,164
TechCrunch,RETWEET,2011-05-29,150,108,3,3,0,0
TechCrunch,RETWEET,2011-05-30,127,103,4,4,0,0
TechCrunch,RETWEET,2011-05-31,285,226,23,22,0,0
TechCrunch,RETWEET,2011-06-01,300,218,72,63,0,0
TechCrunch,RETWEET,2011-06-02,270,224,57,49,0,0
TechCrunch,RETWEET,2011-06-03,225,179,73,65,0,0
TechCrunch,RETWEET,2011-06-04,261,226,46,44,0,0
TechCrunch,RETWEET,2011-06-05,88,68,11,10,0,0
TechCrunch,RETWEET,2011-06-06,246,209,63,60,0,0
TechCrunch,RETWEET,2011-06-07,432,368,119,112,0,0
TechCrunch,RETWEET,2011-06-08,338,288,92,81,0,0
TechCrunch,RETWEET,2011-06-09,312,253,55,47,0,0
TechCrunch,RETWEET,2011-06-10,314,257,50,46,0,0
TechCrunch,RETWEET,2011-06-11,169,142,51,46,0,0
TechCrunch,RETWEET,2011-06-12,96,85,11,9,0,0
TechCrunch,RETWEET,2011-06-13,223,185,9,9,0,0
TechCrunch,RETWEET,2011-06-14,234,188,59,52,0,0
TechCrunch,RETWEET,2011-06-15,364,298,135,120,0,0
TechCrunch,RETWEET,2011-06-16,172,143,72,63,0,0
TechCrunch,RETWEET,2011-06-17,184,154,65,58,0,0
TechCrunch,RETWEET,2011-06-18,196,165,57,52,0,0
TechCrunch,RETWEET,2011-06-19,89,75,15,15,0,0
TechCrunch,RETWEET,2011-06-20,139,121,20,19,0,0
TechCrunch,RETWEET,2011-06-21,251,223,54,52,0,0
TechCrunch,RETWEET,2011-06-22,299,246,50,48,0,0
TechCrunch,RETWEET,2011-06-23,250,217,38,34,0,0
TechCrunch,RETWEET,2011-06-24,257,216,40,38,0,0
TechCrunch,RETWEET,2011-06-25,162,146,73,69,0,0
TechCrunch,RETWEET,2011-06-26,118,106,4,4,0,0
TechCrunch,RETWEET,2011-06-27,136,110,24,22,0,0
TechCrunch,RETWEET,2011-06-28,255,217,55,48,0,0
TechCrunch,RETWEET,2011-06-29,310,266,92,85,0,0
TechCrunch,RETWEET,2011-06-30,365,322,93,86,0,0
TechCrunch,RETWEET,2011-07-01,201,161,35,32,0,0
TechCrunch,RETWEET,2011-07-02,244,197,72,66,0,0
TechCrunch,RETWEET,2011-07-03,121,106,13,13,0,0
TechCrunch,RETWEET,2011-07-04,230,178,66,61,0,0
TechCrunch,RETWEET,2011-07-05,229,199,36,35,0,0
TechCrunch,RETWEET,2011-07-06,359,290,114,103,0,0
TechCrunch,RETWEET,2011-07-07,490,419,148,136,0,0
TechCrunch,RETWEET,2011-07-08,262,223,81,69,0,0
